Model Number,Name,Coast Appliances Price,Home Depot Price,Lowes Price,Trail Appliaces Price
RF411701                      ,Gaggenau - 8.5 cu. Ft  Built In Freezer in Panel Ready                                              ,9109,0,0,0
EC24/S                        ,Wolf -  Built-In Coffee Maker in Stainless                                                          ,6619,0,0,0
29635030CDN                   ,Miele - CM 6350 Countertop Coffee Machine in Grey - 29635030CDN                                     ,2494.98,0,0,0
BX21234                       ,Cyclone - 32 Inch 300 CFM Blower and Insert Vent in Stainless                                       ,703.98,0,0,0
ALXE-56SZ-LP                  ,Alfresco - 3 Burner Liquid Propane BBQ in Stainless                                                 ,12299.98,0,0,0
F6BP46DS1                     ,Fulgor Milano - 45.7 Inch 1000 CFM Blower and Insert Vent in Stainless                              ,2179.98,0,0,0
CRIS30SS300                   ,Faber - 29.875 Inch 300 CFM Under Cabinet Range Vent in Stainless                                   ,1179.96,0,0,0
MF3651                        ,Liebherr - 18.9 cu. Ft  Built In Freezer in Panel Ready                                             ,14394.98,0,0,0
GRFG2353AF                    ,Frigidaire Gallery - 36 Inch 23.3 cu. ft French Door Refrigerator in Stainless                      ,2694.98,2694,2695,0
BIRP30L0                      ,Bluestar - 29.375 Inch 17.44 cu. ft Built In / Integrated Refrigerator in Panel Ready               ,11175,0,0,0
BBB36L2SS                     ,Bluestar - 35.75 Inch 22.4 cu. ft Built In / Integrated Refrigerator in Stainless                   ,15995,0,0,0
H 7240 BM                     ,Miele - 1.52 cu. ft Speed Wall Oven in Stainless                                                    ,4399,0,0,0
MORE124-SS31A                 ,Marvel - 23.875 Inch 5.3 cu. ft Outdoor Fridge Refrigerator in Stainless                            ,3514.98,0,0,0
29636012CDN                   ,Miele - CM6360 OBBP Countertop Coffee Maker in Black - 29636012CDN                                  ,2794.98,2799.99,2799.99,0
LT1000P                       ,LG - LT1000P 6 Month/200 Gallon Capacity Replacement Refrigerator Water Filter                      ,49.99,49.98,0,0
ALXE-56C-LP                   ,Alfresco - 3 Burner Liquid Propane BBQ in Stainless                                                 ,16499.98,0,0,0
CSB923M2NS5                   ,Café - 1.7 cu. ft Single Wall Oven in Platinum                                                      ,4994.98,0,4995,0
W10869845                     ,Whirlpool - W10869845 Stack Kit for HYBRIDCARE & Long Vent / Standard Dryer                         ,45.99,45.99,0,0
YWEE745H0FS                   ,Whirlpool - 6.4 cu. ft Electric Range in Stainless                                                  ,1994.96,0,0,0
F1SM24S2                      ,Fulgor Milano - 2.6 cu. ft Single Wall Oven in Stainless                                            ,1099.98,0,0,0
BS470612                      ,Gaggenau - 2.1 cu. ft Steam Wall Oven in Stainless                                                  ,11109,0,0,0
LMV1852SW                     ,LG - 1.8 cu. Ft  Over the range Microwave in White                                                  ,299,0,0,0
LRONC1404V                    ,LG - 23.4375 Inch 13.6 cu. ft All Refrigerator Fridge in Stainless                                  ,1244.98,1245,0,0
GCWS3067AF                    ,Frigidaire Gallery - 5.3 cu. ft Single Wall Oven in Stainless                                       ,2194.99,2194,2195,0
RF463703                      ,Gaggenau - 12 cu. Ft  Built In Freezer in Panel Ready                                               ,10559,0,0,0
HC1030PC                      ,Liebherr - 22.0625 Inch 9.4 cu. ft Built In / Integrated Refrigerator in Panel Ready                ,3644.96,0,0,0
UVW9361SLSS                   ,GE - 36 Inch 610 CFM Wall Mount and Chimney Range Vent in Stainless                                 ,1094.98,1094,0,0
F7DP30W1                      ,Fulgor Milano - 8.8 cu. ft Double Wall Oven in White                                                ,6449.98,0,0,0
WGTR104S-C                    ,Wolf - 4 Slice Toaster in Stainless                                                                 ,579,0,0,0
HMWB30WS                      ,Thermador - 29.9375 Inch 600 CFM Under Cabinet Range Vent in Stainless                              ,3069,0,0,0
MCB3051                       ,Liebherr - 29.6875 Inch 14.5 cu. ft Bottom Mount Refrigerator in Panel Ready                        ,13144.98,0,0,0
BIR24R0                       ,Bluestar - 23.375 Inch 12.99 cu. ft Built In / Integrated Refrigerator in Stainless                 ,11565,0,0,0
BFGC-30G-L                    ,DCS - 2 Burner Liquid Propane BBQ in Stainless                                                      ,3019.86,0,0,0
CSO30CM/B/TH                  ,Wolf - 1.8 cu. ft Steam Wall Oven in Black                                                          ,9419,0,0,0
SBC057D1BSS                   ,Silhouette - 23.81 Inch 5.7 cu. ft Beverage Centre Refrigerator in Stainless                        ,1204.98,0,0,0
ME21M706BAG                   ,Samsung - 2.1 cu. Ft  Over the range Microwave in Black Stainless                                   ,494.99,0,0,0
MRV3615M                      ,Dacor - 36 Inch 1100 CFM Downdraft Vent in Black Stainless                                          ,2145,0,0,0
29775020CDN                   ,Miele - CM7750 OBSW Countertop Coffee Maker in Black - 29775020CDN                                  ,5494.98,5499.99,5499.99,0
DLGX4201B                     ,LG - 7.4 cu. Ft  Gas Dryer in Black Stainless                                                       ,1445.98,0,1445,0
KS 37472 ID                   ,Miele - 22.125 Inch 10.9 cu. ft Built In / Integrated Refrigerator in Panel Ready                   ,4499,0,0,0
HF861                         ,Liebherr - 7.8 cu. Ft  Built In Freezer in Panel Ready                                              ,4394.98,0,0,0
IW-18-LH                      ,Sub-Zero - 18 Inch 59 Bottle Wine Fridge Refrigerator in Stainless                                  ,10849,0,0,0
F6GRT486GS1                   ,Fulgor Milano - 47.8 inch wide Gas Cooktop in Stainless                                             ,6849.98,0,0,0
CC2S900M2NS5                  ,Café - 5.7 cu. ft  Dual Fuel Range in Platinum                                                      ,4344.96,0,0,0
NNST775S                      ,Panasonic - 1.6 cu. Ft  Counter top Microwave in Stainless                                          ,369.96,0,0,0
IC-36R-RH                     ,Sub-Zero - 36 Inch 21.4 cu. ft Built In / Integrated Refrigerator in Panel Ready                    ,14459,0,0,0
BX15522                       ,Cyclone - 22.5 Inch 250 CFM Blower and Insert Vent in Stainless                                     ,529.98,0,0,0
BXB60628                      ,Cyclone - 26.5 Inch 600 CFM Blower and Insert Vent in Stainless                                     ,1061.98,0,0,0
BBB36L2PLT                    ,Bluestar - 35.75 Inch 22.4 cu. ft Built In / Integrated Refrigerator in Stainless                   ,18965,0,0,0
AXESZ-LP                      ,Alfresco - 1 Burner Liquid Propane BBQ Side Burner Stainless                                        ,2599.98,0,0,0
CSB923P2NS1                   ,Café - 1.7 cu. ft Single Wall Oven in Stainless                                                     ,4694.98,0,4695,0
KICU569XSS                    ,KitchenAid - 36 inch wide Induction Cooktop in Stainless Steel                                      ,2895.98,0,0,0
MP36BF2RP                     ,Marvel - 36 Inch 20.4 cu. ft Built In / Integrated Refrigerator in Panel Ready                      ,12819,0,0,0
CCHS900P4MW2                  ,Café - 5.7 cu. ft  Induction Range in White                                                         ,4694.98,0,4695,0
DF211700                      ,Gaggenau - 44 dBA Built In Dishwasher in Panel Ready                                                ,3199,0,0,0
H 7640 BM                     ,Miele - 1.52 cu. ft Speed Wall Oven in Stainless                                                    ,4949,0,0,0
LT700P                        ,LG - LT700P 6 month/200 Gallon Capacity Replacement Refrigerator Water Filter                       ,59.99,54.99,0,0
29636011CDN                   ,Miele - CM6360 OBCM Countertop Coffee Maker in Black - 29636011CDN                                  ,2494.98,2799.99,2799.99,0
ALXE-56SZ                     ,Alfresco - 3 Burner Natural Gas BBQ in Stainless                                                    ,12299.98,0,0,0
WRS588FIHZ                    ,Whirlpool - 36 Inch 28 cu. ft Side by Side Refrigerator in Stainless                                ,2645.98,2645,2645,0
MORE224-SS51A                 ,Marvel - 23.875 Inch 5.1 cu. ft Outdoor Fridge Refrigerator in Stainless                            ,4294.98,0,0,0
VJ70536SS                     ,Broan - 35.5 Inch 450 CFM Wall Mount and Chimney Range Vent in Stainless                            ,914.96,0,0,0
DBC031D1BSSPR                 ,Silhouette - 14.96 Inch 3.1 cu. ft Built In / Integrated Refrigerator in Stainless                  ,1199.96,0,0,0
F7DP30S1                      ,Fulgor Milano - 8.8 cu. ft Double Wall Oven in Stainless                                            ,6599.98,0,0,0
MGDP575GW                     ,Maytag - 7.4 cu. Ft  Gas Dryer in White                                                             ,1495.98,1495,0,0
MW2400                        ,Liebherr - 23.75 Inch 11.3 cu. ft Wine Fridge Refrigerator in Panel Ready                           ,10794.98,0,0,0
RS3084FRJ1                    ,Fisher Paykel - 15.6 cu. Ft  Built In Freezer in Panel Ready                                        ,9019.98,0,0,0
RNIVSR1                       ,Dacor - 21.4375 Inch 600 CFM Blower & Insert Vent in Stainless                                      ,880,0,0,0
INSP28SS240                   ,Faber - 27.625 Inch 240 CFM Blower & Insert Vent in Stainless                                       ,679.98,0,0,0
CSB923P3ND1                   ,Café - 1.7 cu. ft Single Wall Oven in Black                                                         ,4894.98,0,4895,0
WGD560LHW                     ,Whirlpool - 7.4 cu. Ft  Gas Dryer in White                                                          ,1345.98,1345,0,0
WAW285H2UC                    ,Bosch - 2.2 cu. Ft Compact Washer in White - 240V                                                   ,2194.99,2294,1939,0
BIR24L0                       ,Bluestar - 23.375 Inch 12.99 cu. ft Built In / Integrated Refrigerator in Stainless                 ,11565,0,0,0
KCES556HBL                    ,KitchenAid - 36.31 inch wide Electric Cooktop in Black                                              ,1845.98,0,1845,0
MRV36-ERS                     ,Dacor - 36 Inch 1100 CFM Downdraft Vent in Stainless                                                ,2145,0,0,0
